ID,Yoruba,English
ID_xayOFREP,"Ní Mexico City àti ní Morelos àti Puebla, àwọn arákùnrin àtàwọn arábìnrin ọgọ́rùn mẹ́rin ó lé ọgọ́ta àti mẹ́ta [463] ni ìjì líle tó wáyé ní September 19 ba ilé wọn jẹ́.","In Mexico City and the states of Mexico, Morelos, and Puebla, the 7.1-magnitude earthquake that struck on September 19 displaced 463 brothers and sisters."
ID_xaycoJON,"Àmọ́, torí ẹ̀rí wà pé ẹgbẹẹgbẹ̀rún iṣẹ́ abẹ yìí ló wáyé kárí ayé, títí kan ọgọ́rọ̀ọ̀rún iṣẹ́ abẹ tá a ti pààrọ̀ ẹ̀dọ̀, a lè fi gbogbo ẹnu sọ pé a ti mọ ọ̀nà tó gbéṣẹ́ tá a lè fi dènà ẹ̀jẹ̀ tó ń dà lára.","Despite this, because we have scientific evidence from thousands of cases worldwide, with tens of thousands of liver transplant cases, we can say that we know the ‘tricks of the trade.’"
ID_xbfHFWGX,"Pẹ̀lú bí ìtìpa yìí ṣe ti gùn sì, Akọ̀wé Ìgbìmọ̀ Ètò-ẹ̀kọ́ George Magoha ti kéde pé àwọn àlàkalè ilé-ìwé ti “bómi lọ”, tí ó túnmọ̀ sí wí pé àwọn ilé-ìwé yóò wà ní títìpa síbẹ̀ títí di ọdún 2021, léyìí tí yóò sọ ọ̀pọ̀ àwọn akẹ́kọ̀ọ́ sí ipò òṣì pẹ̀lú bí àwọn ẹbí wọn kò ṣe lè pèsè ouńjẹ àti àwọn ohun èlò tí  ó ṣe kókó látàrí àìríṣẹ́ṣe ẹnu lọ́wọ́lọ́wọ́ yìí.","However, with the prolonged shutdown, Education Cabinet Secretary George Magoha declared the school calendar as “lost,” meaning schools will remain closed until 2021, leaving thousands of students in a dire situation as their families are unable to afford food and basic necessities due to recent unemployment."
ID_xbvIRpwI,"Wọ́n ń bá wọn tún àyíká wọn ṣe, wọ́n ń pèsè àwọn oògùn tó ń pa kòkòrò, wọ́n sì ń tún àwọn ilé wọn tó bà jẹ́ ṣe.","The Japan branch is assisting the DRCs to care for the immediate needs of our brothers, such as providing assistance for cleaning, disinfecting, and repairing homes."
ID_xcfAiBcj,Abala kẹrin,Article 4
ID_xcgrmEGy,A-ká-ìgbá-tà-á náwó ikú.,He-who-plucks-the-African-locustbean-tree-seeds-to-sell spends death's money.
ID_xdwhqveO,"Ìgbà kẹta rèé lẹ́nu àìpẹ́ yìí, tí àwùjọ àwọn onímọ̀ ìjìnlẹ̀ tó ń rí sí ọ̀rọ̀ àwọn tí wọ́n fi sátìmọ́lé lọ́nà àìtọ́ máa gbèjà àwọn ará wa.","This is the third time in the past year that the panel, the Working Group on Arbitrary Detention, has issued such a conclusion in favor of our fellow believers."
ID_xeFagqEI,"Ó fìfẹ́ gbé àwọn ará ró, ó ní kí wọ́n “jẹ́ alágbára àti onígboyà” bí wọ́n ṣe ń retí àwọn ohun tó máa ṣẹlẹ̀.",He warmly encouraged the brothers to “be strong and courageous” in the days ahead.
ID_xeGKVuKm,"Ńṣe lohun tá à ń rò nípa àwọn ará wa ní Rọ́síà ṣọ̀kan pẹ̀lú ohun tí àpọ́síltélì Pọ́ọ̀lù sọ nipa àwọn ará Tẹsalóníkà, ó ní: “À ń fi yín yangàn láàárín ìjọ Ọlọ́run nítorí ìfaradà àti ìgbàgbọ́ yín nínú gbogbo inúnibíni àti àwọn ìṣòro tí ẹ̀ ń dojú kọ.”—2 Tẹsalóníkà 1:4.""","We feel the same way about our fellow Witnesses in Russia as the apostle Paul felt about the Thessalonians when he was inspired to write: “We ourselves take pride in you among the congregations of God because of your endurance and faith in all your persecutions and the hardships that you are suffering.”—2 Thessalonians 1:4."""
ID_xeLxWkNE,Ni báyìí kíni mo lè ṣe láti dẹ́rọ́ ọ májèlé ti ọkọ mi ti jẹ?,At this moment what can I do to reduce the efficacy of the poison that my husband has consumed?
ID_xeVwaFVv,Ká fi sùúrù ṣe é? Báyìí àbí?,Very slow? Something like this?
ID_xezaOxiX,Ìlú Lgov jìn tó igba (200) kìlómítà sí ibi tí àwọn ẹbí àti ọ̀rẹ́ Dennis ń gbé ní Oryol.,Lgov is approximately 200 kilometers (124 mi) away from Dennis’ family and friends back home in Oryol.
ID_xfRnBvVM,Èyí tó pọ̀ jù lára àwọn tó sá kúrò nílé wọn yìí ló ti ń gbé lọ́dọ̀ àwọn ará láwọn agbègbè tí àjálù náà ò dé.,The majority of those who fled their homes have found shelter in homes of fellow Witnesses located in safe areas.
ID_xfSnfcJN,"Ààrẹ àjọ FIFA tẹ́lẹ̀rí, Sepp Blatter ti gbè sí orílẹ̀-èdè Morocco lẹ́yìn láti ṣagbátẹrù ìdíje bọ́ọ̀lù àgbááyé lọ́dún 2026, lẹ́yìn tí ó fọwọ́ sọ̀yà pé orílẹ̀-èdè ọ̀hún ti ó kángún sí àríwá gúsú ilẹ̀ Áfíríkà tó gbangba sùn lọ́yẹ́.","Former FIFA president Sepp Blatter has put his support behind Morocco’s bid to host the 2026 World Cup finals, saying the North African country would be the logical choice."
ID_xfTvnNal,MA: Mo rántí bí ọ̀rọ̀ Arákùnrin Bahram [Hemdemov] àti [Arábìnrin] Gulzira Hemdemov ṣe máa ń pa mí lẹ́kún tó.,MA: I remember how I used to cry about the situation of Brother Bahram [Hemdemov] and [Sister] Gulzira Hemdemov.
ID_xfsVtQbz,--- Ẹ jẹ́ ká wá ojú rere Ọlọ́run fún ìdàgbàsókè orílẹ̀ èdè Nàíjíríà: NYCN.,--- Youth Council declares 3-day fasting for Nigeria’s unity
ID_xgHByrQJ,"Àwon afẹ̀hónúhàn kóra jọ láti bu ẹnu àtẹ́ lu ikọ̀ SARS ní Ọjọ́ kejìlá, Oṣù Ọ̀wàrà, Ọdún 2020 ní Yaba, Èkó.","Protesters gather to denounce SARS, Monday, October 12, 2020, in Yaba, Lagos."
ID_xgYvSqzt,Ìgbín ìbá má mọ̀ ọ́n jẹ̀ ìbá ti kú síjù.,Had the snail been careless in its foraging it would have died in the bush.
ID_xhJIngRB,"O ò kí ń ṣe Ọ̀dẹ̀, o dẹ̀ ń hùwà ọ̀dẹ̀",You're not an idiot but I don't know why you keep behaving like one
ID_xhQVfMEm,"Kódà, ẹgbẹẹgbẹ̀rún èèyàn ló kó kúrò lágbègbè yẹn, èyí ò sì rọrùn rara torí ìjọba ti ṣòfin pé káwọn èèyàn máa jìnnà síra torí àrùn tó wà lóde.","Hundreds of thousands of people were evacuated, a process that proved to be especially complicated because of government-mandated physical distancing."
ID_xhTOXFpn,Ẹṣin iwájú ni ti ẹ̀yìn ń wò sáré.,The leading horse is the one by which the followers set their pace.
ID_xhVovHEO,"Bí ìkàá bá ń rojọ́, ìkà kọ́ ni yó dàá a.","If the wicked person states a case, it is not the wicked person that will judge it."
ID_xhdLiOJt,--- Ààrẹ Buhari yan Kingsley Obiora gẹ́gẹ́ bi igbákejì gómìnà CBN.,--- Nigerian President nominates Kingsley Obiora as CBN Deputy Governor
ID_xhueSuph,"Ní ìlú Kibra, fún àpẹẹrẹ, agbègbè tí wọ́n rí gẹ́gẹ́ bí ibi tí ìṣẹ́ àti ìyà sodo sí jùlọ ní Nairobi (àti ní ilẹ̀ Adúláwọ̀) ọ̀pọ̀ àwọn akẹ́kọ̀ọ́ ni wọn kò ní oore-ọ̀fẹ́ sí àlàkalẹ̀ ẹ̀kọ́ àtẹ̀yìn yàrá ìkẹ́kọ̀ọ́ kọ́ àjọ KCID, bẹ́ẹ̀ ni ọ̀pọ̀ kò tilẹ̀ ní ibi tí wọn ó ti kẹ́kọ̀ọ́ áḿbèlètàsé ibi eré ìdarayá.","In Kibra, for instance, an area deemed to be the largest informal settlement in Nairobi (and in Africa), most learners are unable to access KCID’s “out-of-classroom learning” curricula, and most do not have a place to study, much less play or exercise."
ID_xiXDTrol,Àpèmọ́ra là ń pe Tèmídire.,It is in furtherance of one's own fortune that one calls the name Temidire.
ID_xifxsBJN,"Ní báyìí, àwọn òṣìṣẹ́ ìlera tí wọ́n máa lo àìmọye ọjọ́ láti ṣe àpapọ̀ àti láti ṣèto ìjábọ̀ olóṣù mẹ́ta-mẹ́ta ń ṣe ìjábọ̀ kan náà láàárín ìṣẹ́jú díẹ̀, àwọn àgbà-ọ̀jẹ̀ oníṣẹ́-ìlera káàkiri àgbáyé ti ń wá sí orílẹ̀-ède Malawi láti kọ́ nípa bí a ṣe ṣe é.","Now, health care workers who used to spend days to tally and prepare quarterly reports are producing the same reports within minutes, and health care experts from all over the world are now coming to Malawi to learn how we did it."
ID_xiydcEEM,"Pẹ̀lú àfikúnun mẹ́tádatà tí ó ní ìgbà, àkókò àti ibi tí a ti ya àwòrán náà, àwòrán t'òhuntìkararẹ̀ lè sọ ìwífún mìíràn.","In addition to metadata that might include the time and place the photo was taken, the image itself can provide some information."
ID_xjJhTcQs,"Tí ó bá tiẹ̀ máa ṣe ìranù, ṣé ó yẹ kí ó jẹ́ pẹ̀lú ẹni tí ó ń gbé ní ibi ìtẹ̀dó kan náà pẹ̀lú yín",I mean even if she wants to mess up does she have to do with someone in the same estate with you?
ID_xjMVvAhX,"A pa ẹmọ́ lóko ilá, a jù ú sí ọ̀kẹ́ ìlasa; ilé ẹmọ́ lẹmọ́ lọ.",A giant rat is killed on an okra farm and thrown it into a sack containing okra leaves; the giant rat has arrived at its home.
ID_xjXgJLdc,"Kódà, torí kí àrùn yìí má bàa túbọ̀ ràn lásìkò náà, ẹ̀ka ọ́fíìsì ní kí àyíká méjìlá sún àpéjọ àgbègbè wọn síwájú.","To reduce further the possible spread of disease during this volatile time, the branch office has asked 12 circuits to postpone their regional conventions."
ID_xjevpmnr,--- Ibrahimovic fi ikọ̀ Manchester United silẹ̀ láti dara pọ̀ mọ́ LA Galaxy.,--- Ibrahimovic leaves Manchester United for LA Galaxy
ID_xjnkCaYx,"Ọmọ kọmíṣọ́nà ni, ó dá mi lójú...",A full citizen and a commissioner's daughter and I bet you...
ID_xjtwjZrc,"Àwa èèyàn Jèhófà níbi gbogbo láyé mọyì bí Arákùrin Kokkinakis ṣe ní ìgbàgbọ́, tí kò sì jẹ́ kí ẹnikẹ́ni ṣí òun lọ́wọ́ wíwàásù Ọ̀rọ̀ Ọlọ́run, ẹ̀kọ́ gidi nìyẹn jẹ́ fáwọn tó kojú àtakò àti inúnibíni lẹ́nu iṣẹ́ ìwàásù.",Brother Kokkinakis’ faith and persistence in the ministry is an outstanding example for our brothers and sisters who are facing opposition to their preaching work.
ID_xkXSHsGi,"Pípẹ́ ni yó pẹ̀ẹ́, ẹní lọ sódò á bọ̀ wálé.","It may take a while, but the person who went to the stream will return home."
ID_xkZIqZNT,"Ẹnì kan tá à ń kọ́ lẹ́kọ̀ọ́ Bíbélì ní agbègbè Grise Fiord pe àwọn mẹ́rin míì, bó ṣe di pé àwọn márùn-ún ló dara pọ̀ mọ́ wa láti ṣe Ìrántí Ikú Kristi, bó tiẹ̀ jẹ́ pé ọ̀nà wọn jìn gan-an sí wa.”","One Bible student in Grise Fiord invited four others to tie in, so a total of five people at the very top of the world joined us for the Memorial,” states Brother Isaac Demeester, an elder in the Iqaluit Congregation."
ID_xkgtgRcw,"ÌRÒYÌN LỌ́Ọ́LỌ́Ọ́—Wọ́n Ti Gbé Dennis Christensen Lọ Sí Ọgbà Ẹ̀wọ̀n Tó Wà Ní Àdádó, Síbẹ̀ Ó Ṣì Jẹ́ Olóòótọ́",UPDATE—Dennis Christensen Remains Steadfast After Transfer to Penal Colony
ID_xmGzlGmi,Ronald Koeman ni orílẹ̀-èdè Netherland ti yàn báyìí gẹ́gẹ́ bí akọ́nimọ̀ọ́gbá àgbà tuntun ikọ̀ ọ̀hún.,Ronald Koeman has been appointed as coach of the Netherlands national team.
ID_xmLIKEBp,Ilé Ẹjọ́ Orílẹ̀-Èdè Turkmenistan Fi Arákùnrin Dovletov Sẹ́wọ̀n Ọdún Mẹ́ta Nítorí Ẹ̀rí Ọkàn Rẹ̀ Kò Jẹ́ Kó Ṣiṣẹ́ Ológun,Turkmen Court Sentences Brother Dovletov to Three Years in Prison for Conscientious Objection
ID_xmZInPzD,"Oṣù márùn-ún lẹ́yìn náà, wọ́n fi ẹ̀sùn míì kàn-án pé ó ń fi owó ṣe ìtìlẹ́yìn fún ìgbòkègbodò ẹgbẹ́ àwọn agbawèrèmẹ́sìn.","Five months later, the accusation of “financing extremist activities” was added to the criminal charge."
ID_xmzGCBNz,"Ààrẹ Buhari wá gbósùbà fún igbákejì akọ̀wé àgbà fún àjọ àgbáyé UN fún ipa ribi-ribi tí ó ń kó láti mú ìpinnu àjọ àgbáyé wá sí ìmúsẹ, nípa mímú àwọn ènìyàn kúrò nínú ìsẹ́ àti òṣì, kí ó tó di ọdún 2030.","President Buhari extols the UN Deputy Secretary General for her contributions to global development, and relentless priming of world leaders to work towards achieving the UN’s Sustainable Development Goals and end extreme poverty by 2030."
ID_xnSwFngw,Ibi-ìkọ̀kọ̀ mi?,My basic privacy?
ID_xnxXqsUb,"Ó wá sọ pé: “Pẹ̀lú ìtumọ̀ tuntun yìí, Jèhófà máa bá àwọn ọ̀dọ́ sọ̀rọ̀ ní tààràtà lọ́nà tó máa yé wọn dáadáa tí kò sì ní lọ́jú pọ̀.”","“With this new translation, it can be said that Jehovah will now speak to the young ones using a straightforward and contemporary vocabulary that can be easily understood.”"
ID_xoNDdkTN,"Nítorí náà, kókó iṣẹ́ ìwádìí mi ni láti jọ́jọ̀ pẹ̀lú onírúurú àṣà","Therefore, the objective of my work is to carry out an intercultural dialogue"
ID_xoTTBuEY,"Ìyẹn gba pé kí n lo àwọn oògùn ẹ̀jẹ̀, kí n sì jẹ àwọn oúnjẹ tí á mú kí sẹ́ẹ̀lì pupa inú ẹ̀jẹ̀ pọ̀ sí i.”","“This included taking iron, folic acid, erythropoietin treatment, and a diet with plenty of iron-rich foods, which increased red blood cell production.”"
ID_xooiyHKR,Fàyègba àwọn akẹ́kọ̀ọ́ àti àwọn olùkọ́ni láti ṣàtúnṣe orúkọ ìdánimọ̀ wọn,Allow learners and coaches to edit their username
ID_xpAuDutB,"""Ní January 12, 2020, òkè ayọnáyèéfín tó ń jẹ́ Taal ní ìlú Batangas lórílẹ̀-èdè Philippines tú eérú gbígbóná jáde, eérú gbígbóná náà rìn jìnnà sókè nínú òfúrufú gan-an, kódà ó fẹ́ẹ̀ tó òpó iná kan àtààbọ̀ tó fi lọ sókè.","""On January 12, 2020, the Taal volcano in Batangas, Philippines, spewed ash some fourteen kilometers (9 mi) into the sky, prompting warnings of a possible “hazardous explosive eruption.”"
ID_xpBlULwK,"Ní ìparí, a bá ọ̀pọ̀lọpọ̀ àwọn èèyàn tí wọn kòì tí ì rí káàdì ìdánimọ̀ọ wọn gbà lẹ́yìn-in ọ̀pọ̀lọpọ̀ oṣù àti ọdún tí wọ́n ti fi ń dúró.","Finally, we spoke to several people who still had not received their IDs after several months, and even years, of waiting."
ID_xpuFccPe,"Àjọ JAMB ní àwọn kò ì tí kéde iye Gbèndéke máàkì tí àwọn tó ṣe ìdánwò àṣewọlé sí ilé èkó Ifásitì, bí àhesọ ṣe lùgborokan.","The Join Admissions and Matriculation Board, JAMB said that it has not published the national and general minimum cut-off marks for placement of candidates into the nation’s tertiary institutions as speculated in some quarters."
ID_xqeirbfl,"Ilé yìì yàtò sáwọn ilé tó wà káàkiri tí à ń lò fún ẹ̀ka ọ́fíìsì lọ́wọ́lọ́wọ́ báyìí torí pé ibì kan náà ni ilé tuntun yìí wà, èyí máa mú kí iṣẹ́ yá, kó sì túbọ̀ rọrùn.","Unlike the current branch complex, which is spread over several properties, the newly designed facility will centralize operations in one structure, thus improving the efficiency of the work."
ID_xqfsPjHP,Àì-mọ̀-ọ́-gbé-kalẹ̀ leégún fi ń gba ọtí.,"It is ineptitude-in-setting-it-down that makes the wine a spoil for the eégún (i.e., that causes the wine to be spilled)."
ID_xrHkqXVA,"Bí adájọ́ ṣe ń bi àwọn arákùnrin wa léèrè ọ̀rọ̀, ṣe nìyẹn mú kí wọ́n ṣàlàyé ohun tó mú kí wọ́n pinnu pé àwọn ò ní ṣiṣẹ́ ológun àti ìdí tí wọn ò fi ní jagun.—1 Pétérù 3:15.","As they answer the judges’ probing questions, our brothers thus have a fine opportunity to testify about their personal decision to abstain from war and military service.—1 Peter 3:15."
ID_xrNgjISt,Ajá wo ẹyẹ láwòmọ́jú.,The dog looks at birds with eyes full of disdain.
ID_xrQMaFTG,"Kò le rárá, kí ló dé tí ò ń ṣe bí àsè",It's easy why are you acting like a Jew
ID_xrzxYNYw,"A máa ń béèrè lọ́wọ́ akọni ni ààbò: ""Èwo ni kí n rà nínú Android tàbí iPhone?"" tàbí ""Èwo ni kí n lò PC tàbí Mac?"" tàbí ""Irú ẹ̀rọ ìṣiṣẹ́ wo ni kí n lò?"".",Security trainers are often asked: “Should I buy Android or an iPhone?” or “Should I use a PC or a Mac?” or “What operating system should I use?”
ID_xsORlvnt,"A-wí-fúnni-kó-tó-dáni, àgbà òmùjà ni.",He-who-alerts-one-before-he-throws-one is a past master of wrestling.
ID_xtANZHWH,Mo fẹ́ sọ ìtàn kan fún yín nípa ọmọdébìnrin kan.,I want to tell you a story about a girl.
ID_xtJuEnSj,A ti mọ bá a ṣe lè ṣe é láìfa ẹ̀jẹ̀ síni lára.,We know how to avoid blood transfusions.
ID_xtTQoyKT,Ṣàyípadà ọ̀rọ̀-ìfiwọlé,Change Password
ID_xtqvbTdZ,"Ooré pẹ́, aṣiwèrèé gbàgbé.",The favor is long past; the imbecile forgets.
ID_xuIuLstu,"tí a fi ń wo ọ̀gọ̀rọ̀ àìsàn bí àkóràn, ibà àti ibà apọ́njú-pọ́ntọ","that is used to treat numerous diseases such as infections, malaria and jaundice"
ID_xuMMCGFg,"Àwọn tó wà níbi ìpàdé náà àtàwọn tó wò ó láwọn ibi tá a ta àtagbà rẹ̀ sí jẹ́ ẹgbẹ̀rún lọ́nà ọgọ́ta, ọgọ́rùn-ún mẹ́fà àti méjìléláàádọ́rin (60,672).","A total of 60,672 people tied in to the program."
ID_xuYgPNHB,"Ó ṣeni láàánú pé, bí iye ilé tàwọn aláṣẹ ń ya wọ̀ ṣe ń pọ̀ sí i bẹ́ẹ̀ ni iye ẹ̀sùn ọ̀daràn tí wọ́n ń fi kan àwọn ará wa túbọ̀ ń pọ̀ sí i.","Unfortunately, as the raids have increased, so have the criminal cases against our brothers."
ID_xvgCxNSy,Ó lè mọ̀ bí apèsè ímeèlìi rẹ bá pèsè ìtìlẹ́yìn HTTPS fún ọ bí o bá wọlé sínú ìtàkùn-ímeèlì rẹ àti URL orí òkè aṣàwáríkiriì rẹ tí ó bẹ̀rẹ̀ pẹ̀lú lẹ́tà HTTPS nípò HTTP (fún àpẹẹrẹ: https://mail.google.com),You can tell that your email provider supports HTTPS if you log in to your webmail and the URL at the top of your browser begins with the letters HTTPS instead of HTTP (for example: https://mail.google.com).
ID_xvhdEfkE,Àwọn àyípadà wọ̀nyí ni ó di ṣíṣe:,The following changes were made:
ID_xwXqZHsB,“Gba ọmọ fún mi kí n rèdí”; bí ìdí ò bá ṣeé rè ká gbọ́mọ fọ́lọ́mọ.,“Hold my child for me so I may wiggle my buttocks”; if one cannot wiggle one's buttocks one should return the child to its mother.
ID_xwmkPDMk,Èṣì ò rọ́ba dádé; Ògúnṣọṣẹ́ ò róòrùn wẹ̀wù ẹ̀jẹ̀; òdòdó ò róòrùn pọ́n; ilé ọmọ lọmọ́ ti pọ́n wá.,Error does not await the king before it dons a crown; Ogunṣọṣẹ  does not wait for the sun before it dons a bloody cloak; the flower does not wait for the sun before it brightens; brightness comes with the child from its house.
